instance_id,width,split,parameter_seed,sample_budget,gradient_samples_per_update,fisher_samples_per_update,method,success,first_success_step,minimum_gap,final_gap,final_pstar,final_dominant_probability,final_fisher_condition,final_gradient_rms_ratio,final_trap,sample_batches,total_samples,first_direction_cosine,first_direction_relative_error,first_sample_rank,first_gradient_fisher_mismatch,parameter_dimension,stored_metric_entries
ct_w3_i3,3,evaluation,42,4096,2048,2048,independent_full_fisher,1,51.0,0.045614597619547226,0.045614597619547226,0.9561616422697534,0.9561616422697534,,0.2859381782371087,0,51,208896,0.9899471514436637,0.14179455953129047,47,0.22333702903639466,47,1128
ct_w3_i3,3,evaluation,50,4096,2048,2048,independent_full_fisher,1,44.0,0.05877461543833995,0.05877461543833995,0.9437898657421204,0.9437898657421204,,0.27707695101539315,0,44,180224,0.9681627541088704,0.25233805060327175,47,0.08254362329018089,47,1128
ct_w3_i3,3,evaluation,101,4096,2048,2048,independent_full_fisher,1,74.0,0.07022245472539446,0.07022245472539446,0.9299559452236265,0.9299559452236265,,0.3114577373688602,0,74,303104,0.9793970351888053,0.20299243735269978,47,0.07232382755251615,47,1128
ct_w3_i4,3,evaluation,0,64,32,32,independent_full_fisher,0,,1.0000989539227554,1.0000989539227554,3.8625514887907204e-30,0.9999267472365769,139706367402.6824,0.0002975731363594458,1,199,12736,0.37752325688620847,1.1157748367065743,30,0.6512096774193544,46,1081
ct_w3_i4,3,evaluation,19,64,32,32,independent_full_fisher,0,,1.0000099396101394,1.0000099396101394,7.235427144863756e-36,0.9999918290393893,335463433803.8317,1.3243709481437204e-05,1,199,12736,0.09396581788956503,1.3461308867345958,30,0.8004032258064516,46,1081
ct_w3_i4,3,evaluation,42,64,32,32,independent_full_fisher,0,,1.0000927210926438,1.0000927210926438,7.917191607634954e-15,0.999932585287381,474877630420.9737,0.00016040195550165635,1,199,12736,0.07745483311927889,1.3583410226307095,26,0.7500000000000002,46,1081
ct_w3_i4,3,evaluation,50,64,32,32,independent_full_fisher,0,,2.000003774900204,2.000003774900204,3.256787479017402e-14,0.9923262180481164,490148402638.572,4.974664902697362e-06,1,199,12736,0.23539317767096363,1.2366137815252072,31,0.9213709677419354,46,1081
ct_w3_i4,3,evaluation,101,64,32,32,independent_full_fisher,0,,1.0003729221675677,1.0003729221675677,2.584322496542517e-30,0.7189094190781492,,0.0007184285128240705,0,199,12736,0.31121670767914855,1.173697825098821,27,0.814516129032258,46,1081
ct_w3_i4,3,evaluation,0,256,128,128,independent_full_fisher,0,,1.0001028759129156,1.0001028759129156,2.0664012398852976e-40,0.619964466851247,,0.00034043119608442445,0,199,50944,0.5204152883248293,0.9793719535244725,42,0.3147145669291339,46,1081
ct_w3_i4,3,evaluation,19,256,128,128,independent_full_fisher,0,,1.000079276355157,1.000079276355157,9.719113204144741e-25,0.4444312920557785,,0.00017056528036344193,0,199,50944,-0.2250023881614393,1.5652491099894863,38,0.641978346456693,46,1081
ct_w3_i4,3,evaluation,42,256,128,128,independent_full_fisher,1,50.0,0.0977251359853728,0.0977251359853728,0.9279363847585725,0.9279363847585725,,0.24551812101291162,0,50,12800,0.6878100329735342,0.7901771535883151,45,0.36811023622047234,46,1081
ct_w3_i4,3,evaluation,50,256,128,128,independent_full_fisher,0,,1.000025044287792,1.000025044287792,2.890184651138092e-30,0.6362704191346213,,5.115312348579472e-05,0,199,50944,0.42059714271558085,1.0764783855558078,45,0.4793307086614173,46,1081
ct_w3_i4,3,evaluation,101,256,128,128,independent_full_fisher,1,58.0,0.06560651073369073,0.06560651073369073,0.9347340908386825,0.9347340908386825,,0.3196986153413026,0,58,14848,0.7837954716080127,0.6575781754164102,46,0.4007135826771654,46,1081
ct_w3_i4,3,evaluation,0,1024,512,512,independent_full_fisher,1,64.0,0.05159389434245121,0.05159389434245121,0.9508874728476517,0.9508874728476517,,0.31646525193626857,0,64,65536,0.25125947263275317,1.2237160842019252,45,0.22309197651663454,46,1081
ct_w3_i4,3,evaluation,19,1024,512,512,independent_full_fisher,1,76.0,0.08764548729964616,0.08764548729964616,0.912517880284896,0.912517880284896,,0.3536185766473353,0,76,77824,0.8086978774707224,0.61855011523607,46,0.2260121086105677,46,1081
ct_w3_i4,3,evaluation,42,1024,512,512,independent_full_fisher,1,40.0,0.07669871898030145,0.07669871898030145,0.9258693332203298,0.9258693332203298,,0.3221394375055856,0,40,40960,0.9354284792542181,0.35936477497323505,46,0.17877782534246556,46,1081
ct_w3_i4,3,evaluation,50,1024,512,512,independent_full_fisher,1,54.0,0.0415446263751349,0.0415446263751349,0.9710491956049703,0.9710491956049703,,0.21372597093588688,0,54,55296,0.9192235400499933,0.40193646251617116,46,0.23179121819960857,46,1081
ct_w3_i4,3,evaluation,101,1024,512,512,independent_full_fisher,1,30.0,0.09830092519118594,0.09830092519118594,0.9077922016823363,0.9077922016823363,,0.32974869866825574,0,30,30720,0.8599516487622294,0.5292416295753211,46,0.24864695450097812,46,1081
ct_w3_i4,3,evaluation,0,4096,2048,2048,independent_full_fisher,1,24.0,0.09456603165881639,0.09456603165881639,0.9096111520223665,0.9096111520223665,,0.4634445405475684,0,24,98304,0.886221727678066,0.47702887191853266,46,0.07395588437347356,46,1081
ct_w3_i4,3,evaluation,19,4096,2048,2048,independent_full_fisher,1,40.0,0.05279102247346934,0.05279102247346934,0.9507971400907504,0.9507971400907504,,0.22456895043124098,0,40,163840,0.9489201493058107,0.3196243128868306,46,0.09505669501099187,46,1081
ct_w3_i4,3,evaluation,42,4096,2048,2048,independent_full_fisher,1,47.0,0.05014982116735567,0.05014982116735567,0.9505931296557615,0.9505931296557615,,0.22204499035469655,0,47,192512,0.9864182153885237,0.16481374100162946,46,0.11919596513190042,46,1081
ct_w3_i4,3,evaluation,50,4096,2048,2048,independent_full_fisher,1,24.0,0.06381783940205743,0.06381783940205743,0.9411772146786059,0.9411772146786059,,0.1988626711310633,0,24,98304,0.9163902445497324,0.40892482304273886,46,0.09187702277723454,46,1081
ct_w3_i4,3,evaluation,101,4096,2048,2048,independent_full_fisher,1,25.0,0.057830268526643636,0.057830268526643636,0.9479449070422108,0.9479449070422108,,0.21230329053594713,0,25,102400,0.9786129288217983,0.20681910539503764,46,0.10742187500000003,46,1081
ct_w3_i5,3,evaluation,0,64,32,32,independent_full_fisher,0,,1.0001559300580372,1.0001559300580372,9.980538615141395e-08,0.29346973382959163,,0.00027155284732133434,0,199,12736,0.030597208646312525,1.3924099908817718,31,0.6532258064516132,47,1128
ct_w3_i5,3,evaluation,19,64,32,32,independent_full_fisher,0,,1.0007667956636581,1.0007667956636581,3.2495210955686227e-24,0.5745714280141865,,0.0034508945978265287,0,199,12736,0.24636467412218327,1.2277095144029933,27,0.5665322580645159,47,1128
ct_w3_i5,3,evaluation,42,64,32,32,independent_full_fisher,0,,2.0000723344812084,2.0000723344812084,7.532551323675203e-27,0.8547412018742842,,0.00010223522432610697,0,199,12736,0.3024982704340526,1.1811026454681637,27,0.9879032258064513,47,1128
ct_w3_i5,3,evaluation,50,64,32,32,independent_full_fisher,0,,1.0000327337359156,1.0000327337359156,2.722571821723722e-20,0.9999636085015041,979811754957.5343,6.422665416546833e-05,1,199,12736,0.11607027071395173,1.3296087614678602,28,0.7258064516129037,47,1128
ct_w3_i5,3,evaluation,101,64,32,32,independent_full_fisher,1,14.0,0.09322681345252803,0.09322681345252803,0.9077727848269439,0.9077727848269439,,0.14716843287643572,0,14,896,0.05957348491445645,1.3714419528988777,16,0.7298387096774196,47,1128
ct_w3_i5,3,evaluation,0,256,128,128,independent_full_fisher,0,,1.0000034529930772,1.0000034529930772,1.6174953139771465e-27,0.593690080096777,,4.0070185829639605e-06,0,199,50944,0.7014660231923913,0.7727017235746387,47,0.4649360236220473,47,1128
ct_w3_i5,3,evaluation,19,256,128,128,independent_full_fisher,1,52.0,0.035846056247018865,0.035846056247018865,0.9643122535976005,0.9643122535976005,,0.1158335570422622,0,52,13312,0.5918408268198659,0.9035033737403909,46,0.3065944881889765,47,1128
ct_w3_i5,3,evaluation,42,256,128,128,independent_full_fisher,0,,2.00006379766017,2.00006379766017,9.463561567677153e-28,0.3608252768412401,,8.93235016287543e-05,0,199,50944,0.23816295884571936,1.234371938399671,45,0.4219980314960631,47,1128
ct_w3_i5,3,evaluation,50,256,128,128,independent_full_fisher,1,69.0,0.05494618445999144,0.05494618445999144,0.9457039088496089,0.9457039088496089,,0.3107793968773255,0,69,17664,0.34205914587089276,1.147118872766992,44,0.4462352362204727,47,1128
ct_w3_i5,3,evaluation,101,256,128,128,independent_full_fisher,1,27.0,0.038569406504198156,0.038569406504198156,0.961933111423037,0.961933111423037,,0.0441282185627362,0,27,6912,0.2818200532523923,1.1984823292377804,36,0.3526082677165352,47,1128
ct_w3_i5,3,evaluation,0,1024,512,512,independent_full_fisher,1,35.0,0.07667134046934443,0.07667134046934443,0.9314522600566655,0.9314522600566655,,0.23015797493601345,0,35,35840,0.8099417559593751,0.6165358773674485,47,0.2086671355185909,47,1128
ct_w3_i5,3,evaluation,19,1024,512,512,independent_full_fisher,1,43.0,0.05302458078577388,0.05302458078577388,0.9497395407780732,0.9497395407780732,,0.29478516787333525,0,43,44032,0.7493811307484093,0.7079814535022663,46,0.22214408023483384,47,1128
ct_w3_i5,3,evaluation,42,1024,512,512,independent_full_fisher,0,,1.0000018763377092,1.0000018763377092,5.308805726265525e-19,0.9999913606955838,956923076514.945,4.378813701657526e-06,1,199,203776,0.8818726060498204,0.4860604776160669,47,0.20697773972602745,47,1128
ct_w3_i5,3,evaluation,50,1024,512,512,independent_full_fisher,1,41.0,0.06143533477908569,0.06143533477908569,0.9437368051884172,0.9437368051884172,,0.3114258853262989,0,41,41984,0.852873881563895,0.5424502160311216,46,0.15713674168297448,47,1128
ct_w3_i5,3,evaluation,101,1024,512,512,independent_full_fisher,1,59.0,0.053299017108185964,0.053299017108185964,0.9476173052752286,0.9476173052752286,,0.224409033520569,0,59,60416,0.48946492538267805,1.0104801577639433,47,0.1740001223091977,47,1128
ct_w3_i5,3,evaluation,0,4096,2048,2048,independent_full_fisher,1,18.0,0.08129755803148875,0.08129755803148875,0.9237313268366782,0.9237313268366782,,0.20321548378115717,0,18,73728,0.9785233925692506,0.20725157384565002,47,0.09853882968978994,47,1128
ct_w3_i5,3,evaluation,19,4096,2048,2048,independent_full_fisher,1,28.0,0.0935932344744792,0.0935932344744792,0.9101724175048738,0.9101724175048738,,0.5199079399751422,0,28,114688,0.9757441050257399,0.22025392152813167,47,0.11563797630679018,47,1128
ct_w3_i5,3,evaluation,42,4096,2048,2048,independent_full_fisher,1,40.0,0.04911507748957433,0.04911507748957433,0.9542334192403822,0.9542334192403822,,0.20340553464310532,0,40,163840,0.9663094144232838,0.2595788341784288,47,0.09450901853321944,47,1128
ct_w3_i5,3,evaluation,50,4096,2048,2048,independent_full_fisher,1,41.0,0.07572732498086943,0.07572732498086943,0.9298270436212982,0.9298270436212982,,0.35652145857742484,0,41,167936,0.981404439771305,0.19284999470414868,47,0.07434087994626289,47,1128
ct_w3_i5,3,evaluation,101,4096,2048,2048,independent_full_fisher,1,51.0,0.05536690630297869,0.05536690630297869,0.944994487948333,0.944994487948333,,0.19978865327993633,0,51,208896,0.3629331734593742,1.1287752890107279,46,0.10739468200415253,47,1128
ct_w4_i1,4,calibration,0,64,32,32,independent_full_fisher,0,,1.0002100646462626,1.0003110251454235,2.7698595414780286e-28,0.5917235050846781,,0.00045616104193804674,0,199,12736,0.16743888425215211,1.2903961529296715,27,0.82258064516129,49,1225
ct_w4_i1,4,calibration,19,64,32,32,independent_full_fisher,0,,1.0004771111159467,1.0004771111159467,4.572801234306945e-11,0.9986786736271379,771313317422.583,0.0015048098957127073,1,199,12736,0.3121882706376678,1.172869753521108,31,1.342741935483871,49,1225
ct_w4_i1,4,calibration,42,64,32,32,independent_full_fisher,0,,3.000253465189987,3.000253465189987,9.980000343321883e-38,0.9999226406100638,400385835145.12714,0.0006318383421493234,1,199,12736,0.20222555773701872,1.2631503808042661,31,1.0423387096774193,49,1225
ct_w4_i1,4,calibration,50,64,32,32,independent_full_fisher,0,,1.0000284139284297,1.0000284139284297,1.2068952367694373e-22,0.9999492432638549,22667321397.291862,5.864781449978745e-05,1,199,12736,0.04201765563749563,1.3841837626287228,30,0.8104838709677423,49,1225
ct_w4_i1,4,calibration,101,64,32,32,independent_full_fisher,0,,1.0002895093315836,1.0002895093315836,1.0122216665139566e-32,0.4136376490976943,,0.0005785719997423687,0,199,12736,0.05130771252751256,1.3774558341177314,28,0.9879032258064517,49,1225
ct_w4_i1,4,calibration,0,256,128,128,independent_full_fisher,0,,1.0000059051885941,1.0000059051885941,1.8081411636634192e-32,0.4305312197137569,,8.118689488338213e-06,0,199,50944,0.2760266005599676,1.203306610502936,47,0.4746555118110236,49,1225
ct_w4_i1,4,calibration,19,256,128,128,independent_full_fisher,0,,1.000030380406523,1.000030380406523,3.30657230307279e-25,0.32044572487229467,,9.831710389786275e-05,0,199,50944,-0.2927699559259754,1.6079614149139123,48,0.5492125984251969,49,1225
ct_w4_i1,4,calibration,42,256,128,128,independent_full_fisher,0,,1.0000393705656165,1.0000393705656165,3.093353577585243e-25,0.5546608280975025,,7.819044033187122e-05,0,199,50944,0.4627828634302717,1.0365492140460366,47,0.43405511811023634,49,1225
ct_w4_i1,4,calibration,50,256,128,128,independent_full_fisher,0,,1.0000382120978255,1.0000382120978255,4.4908045621035365e-28,0.5396306797327758,,6.045475394742834e-05,0,199,50944,0.22159738781524488,1.247720010406786,44,0.5103346456692912,49,1225
ct_w4_i1,4,calibration,101,256,128,128,independent_full_fisher,1,44.0,0.07533925065940039,0.07533925065940039,0.9246979655641027,0.9246979655641027,,0.4274285266114168,0,44,11264,0.16824782795854742,1.28976910494976,38,0.6417322834645669,49,1225
ct_w4_i1,4,calibration,0,1024,512,512,independent_full_fisher,1,61.0,0.08975094348964952,0.08975094348964952,0.9109665873707449,0.9109665873707449,,0.4105586174612277,0,61,62464,0.928115113048921,0.37916984835579604,49,0.1958476027397264,49,1225
ct_w4_i1,4,calibration,19,1024,512,512,independent_full_fisher,1,60.0,0.08082919562500734,0.08082919562500734,0.9202098774145453,0.9202098774145453,,0.49830059183986253,0,60,61440,0.9585928326982058,0.28777479841637993,49,0.1916432240704501,49,1225
ct_w4_i1,4,calibration,42,1024,512,512,independent_full_fisher,1,53.0,0.09290497380928109,0.09290497380928109,0.9281933302607359,0.9281933302607359,,0.3603598174610023,0,53,54272,0.8314704183740322,0.5805679660917711,49,0.17614053326810147,49,1225
ct_w4_i1,4,calibration,50,1024,512,512,independent_full_fisher,1,52.0,0.08969456643435869,0.08969456643435869,0.9157953262002433,0.9157953262002433,,0.38607221612065007,0,52,53248,0.9356695748094386,0.35869325388292805,49,0.23478014921722146,49,1225
ct_w4_i1,4,calibration,101,1024,512,512,independent_full_fisher,1,77.0,0.04703924457070485,0.04703924457070485,0.9535791748506839,0.9535791748506839,,0.163684514357317,0,77,78848,0.40174875950576366,1.093847558386667,48,0.19067239481409026,49,1225
ct_w4_i1,4,calibration,0,4096,2048,2048,independent_full_fisher,1,46.0,0.051935135717032566,0.051935135717032566,0.9496661576340663,0.9496661576340663,,0.25559747458963145,0,46,188416,0.9794982273125921,0.2024933218030062,49,0.09451044974352704,49,1225
ct_w4_i1,4,calibration,19,4096,2048,2048,independent_full_fisher,1,37.0,0.08940130628002407,0.08940130628002407,0.9131509594281542,0.9131509594281542,,0.4995097370922463,0,37,151552,0.9571746324400738,0.2926614684577593,49,0.10202621213971654,49,1225
ct_w4_i1,4,calibration,42,4096,2048,2048,independent_full_fisher,1,24.0,0.09269363920323492,0.09269363920323492,0.9119839859322036,0.9119839859322036,,0.35416154592388244,0,24,98304,0.9802984685471525,0.19850204761083853,49,0.1374791997435269,49,1225
ct_w4_i1,4,calibration,50,4096,2048,2048,independent_full_fisher,1,47.0,0.07970005586283513,0.07970005586283513,0.9235400083081872,0.9235400083081872,,0.31007818027249695,0,47,192512,0.983645637958998,0.1808555337334316,49,0.13571404036394746,49,1225
ct_w4_i1,4,calibration,101,4096,2048,2048,independent_full_fisher,1,40.0,0.08645292591670994,0.08645292591670994,0.9190563350843147,0.9190563350843147,,0.4172583314416906,0,40,163840,0.9378158357228554,0.352658940839856,49,0.07737790821934533,49,1225
ct_w4_i2,4,evaluation,0,64,32,32,independent_full_fisher,0,,2.7467917841597718,3.0001654671835034,2.931684963059473e-20,0.8871272598932152,,0.00022028385684838198,0,199,12736,0.10549248105266508,1.3375406677535713,25,1.004032258064516,50,1275
ct_w4_i2,4,evaluation,19,64,32,32,independent_full_fisher,1,136.0,0.043994269521869356,0.043994269521869356,0.9563955651952167,0.9563955651952167,,0.0809178640952517,0,136,8704,0.11600982409535564,1.3296542226493655,30,0.9374999999999999,50,1275
ct_w4_i2,4,evaluation,42,64,32,32,independent_full_fisher,0,,2.0000463116708804,2.0000463116708804,3.7854552986563437e-22,0.9998886801217235,69780189304.57976,0.00013064288145816973,1,199,12736,0.16083895286529104,1.2955007117981132,26,0.675403225806452,50,1275
ct_w4_i2,4,evaluation,50,64,32,32,independent_full_fisher,0,,1.000010238762881,1.000010238762881,6.907547439442803e-32,0.9999942779630783,288183049037.78925,1.4385457789660616e-05,1,199,12736,0.12937030795057286,1.3195678777913828,22,0.6250000000000004,50,1275
ct_w4_i2,4,evaluation,101,64,32,32,independent_full_fisher,0,,1.0000266309881578,1.0000266309881578,1.1509279768899445e-08,0.9999687537891538,534281147998.62665,3.2457466635862943e-05,1,199,12736,0.1538438302519953,1.3008890573357934,27,0.7943548387096773,50,1275
ct_w4_i2,4,evaluation,0,256,128,128,independent_full_fisher,0,,2.565548525613517,3.0000023599207584,8.556197806404817e-40,0.9999958309884918,546063221480.5079,9.5508422945122e-06,1,199,50944,0.09518058184951421,1.3452281725792734,40,0.5189468503937008,50,1275
ct_w4_i2,4,evaluation,19,256,128,128,independent_full_fisher,0,,1.000000864909671,1.000000864909671,1.3181567158842881e-25,0.9781846998284935,784284616548.1069,1.1843489056789298e-06,1,199,50944,0.5032101144241005,0.9967847165520743,47,0.38496555118110254,50,1275
ct_w4_i2,4,evaluation,42,256,128,128,independent_full_fisher,0,,1.00000335430766,1.00000335430766,3.0975536823820793e-44,0.999994371393144,64129168523.05272,4.280180676962545e-06,1,199,50944,0.5099201434164321,0.9900301577058834,47,0.3687253937007876,50,1275
ct_w4_i2,4,evaluation,50,256,128,128,independent_full_fisher,0,,2.00000439360921,2.00000439360921,4.813126853994299e-40,0.9338828532700403,598468487110.5936,1.0340130165975669e-05,1,199,50944,0.4716500852246431,1.0279590602503166,47,0.5536417322834649,50,1275
ct_w4_i2,4,evaluation,101,256,128,128,independent_full_fisher,1,21.0,0.0622954308305772,0.0622954308305772,0.937725027854299,0.937725027854299,,0.08576120110593911,0,21,5376,0.5318695115733499,0.9676057962069575,48,0.3917322834645668,50,1275
ct_w4_i2,4,evaluation,0,1024,512,512,independent_full_fisher,1,60.0,0.04494786491008895,0.04494786491008895,0.9614388449592358,0.9614388449592358,,0.09910925425301545,0,60,61440,0.7836454200375615,0.6578063240231711,50,0.18516848091976523,50,1275
ct_w4_i2,4,evaluation,19,1024,512,512,independent_full_fisher,1,57.0,0.05907408776032064,0.05907408776032064,0.9444014784208483,0.9444014784208483,,0.13375999131711055,0,57,58368,0.8922121145287608,0.4643013794320219,50,0.30248593444227023,50,1275
ct_w4_i2,4,evaluation,42,1024,512,512,independent_full_fisher,1,35.0,0.06962241669114633,0.06962241669114633,0.9419383390836641,0.9419383390836641,,0.15824325946049667,0,35,35840,0.9746137421304143,0.22532757429833347,50,0.21826076320939358,50,1275
ct_w4_i2,4,evaluation,50,1024,512,512,independent_full_fisher,1,52.0,0.0730410493317315,0.0730410493317315,0.9495690767740331,0.9495690767740331,,0.27447702911654526,0,52,53248,0.9562737341852439,0.2957237420795155,50,0.16291585127201547,50,1275
ct_w4_i2,4,evaluation,101,1024,512,512,independent_full_fisher,1,65.0,0.05354812405332687,0.05354812405332687,0.947077247626356,0.947077247626356,,0.2060052355361988,0,65,66560,0.8949226468358995,0.4584263368614429,50,0.18581824853228962,50,1275
ct_w4_i2,4,evaluation,0,4096,2048,2048,independent_full_fisher,1,37.0,0.08222410735550945,0.08222410735550945,0.9314532060011814,0.9314532060011814,,0.1342216491379336,0,37,151552,0.9551036784872,0.2996542057532318,50,0.14721620053737206,50,1275
ct_w4_i2,4,evaluation,19,4096,2048,2048,independent_full_fisher,1,40.0,0.06854405462422797,0.06854405462422797,0.9425984810510792,0.9425984810510792,,0.23536731824330587,0,40,163840,0.9825662595078573,0.18672836148878313,50,0.12452913180874449,50,1275
ct_w4_i2,4,evaluation,42,4096,2048,2048,independent_full_fisher,1,51.0,0.06710729913839764,0.06710729913839764,0.9513684813214204,0.9513684813214204,,0.1747696757765024,0,51,208896,0.9841088385500991,0.1782759739836024,50,0.08997685255862231,50,1275
ct_w4_i2,4,evaluation,50,4096,2048,2048,independent_full_fisher,1,55.0,0.04993196918939802,0.04993196918939802,0.9563790956176316,0.9563790956176316,,0.18304889040934713,0,55,225280,0.9729528657581447,0.23258174580931842,50,0.08718503831827046,50,1275
ct_w4_i2,4,evaluation,101,4096,2048,2048,independent_full_fisher,1,37.0,0.08877160888087587,0.08877160888087587,0.9271543371884601,0.9271543371884601,,0.16084932077637917,0,37,151552,0.9715210199548832,0.2386586685838877,50,0.0975369824743528,50,1275
ct_w4_i3,4,evaluation,0,64,32,32,independent_full_fisher,0,,1.000022624263698,1.000022624263698,3.0334928512254283e-28,0.9999830653625448,42243174477.703186,2.5523597366161426e-05,1,199,12736,0.21392369772574163,1.2538550971099158,25,0.810483870967742,47,1128
ct_w4_i3,4,evaluation,19,64,32,32,independent_full_fisher,0,,1.0000325130665129,1.0000325130665129,1.880785210412705e-27,0.7796483573891664,,5.828684558357672e-05,0,199,12736,0.3079339079844664,1.1764914721454922,26,0.5564516129032259,47,1128
ct_w4_i3,4,evaluation,42,64,32,32,independent_full_fisher,0,,2.000022801789374,2.000022801789374,2.881427147387094e-22,0.9999823165238356,260962083036.17368,3.6193109798370886e-05,1,199,12736,0.2371388649248553,1.235201307540714,28,0.6532258064516132,47,1128
ct_w4_i3,4,evaluation,50,64,32,32,independent_full_fisher,0,,1.000084558599747,1.000084558599747,3.0646816280090344e-29,0.722509176509302,,0.000167433281028035,0,199,12736,0.13616820757828887,1.3144061719435975,31,0.838709677419355,47,1128
ct_w4_i3,4,evaluation,101,64,32,32,independent_full_fisher,0,,1.0000137256515522,1.0000137256515522,0.00010578700247506992,0.9997766959028261,105920667736.6543,0.0002878359300665584,1,199,12736,0.057868983893577086,1.372684243448888,25,0.6008064516129032,47,1128
ct_w4_i3,4,evaluation,0,256,128,128,independent_full_fisher,0,,0.7877298369507262,1.0000556750560392,4.028667735601974e-11,0.8386355553026945,,0.00011145280420903928,0,199,50944,0.6155624728616086,0.8768552071332999,47,0.46727362204724404,47,1128
ct_w4_i3,4,evaluation,19,256,128,128,independent_full_fisher,0,,0.8903787598636352,1.0000072010656549,1.5385137931676753e-14,0.9999951397970676,864234237920.6542,1.6896948484079437e-05,1,199,50944,0.6461994642559968,0.8411902706807814,47,0.3804133858267715,47,1128
ct_w4_i3,4,evaluation,42,256,128,128,independent_full_fisher,0,,1.0001294140844355,1.0001294140844355,3.793307647755736e-20,0.5204035364580304,,0.00016134076805826466,0,199,50944,0.42163703237095385,1.0755119410113922,46,0.422367125984252,47,1128
ct_w4_i3,4,evaluation,50,256,128,128,independent_full_fisher,0,,1.0000269784714835,1.0000269784714835,7.34566224071871e-25,0.8065519537752595,,4.280451034260673e-05,0,199,50944,-0.12020013224902254,1.4967966677201165,44,0.5067667322834646,47,1128
ct_w4_i3,4,evaluation,101,256,128,128,independent_full_fisher,1,37.0,0.06956341540249511,0.06956341540249511,0.9337280323422027,0.9337280323422027,,0.10807289745601893,0,37,9472,0.15430332846935627,1.3005357907652089,45,0.56373031496063,47,1128
ct_w4_i3,4,evaluation,0,1024,512,512,independent_full_fisher,1,53.0,0.03832461691453304,0.03832461691453304,0.9684464863447045,0.9684464863447045,,0.0956761533944383,0,53,54272,0.9753655003627929,0.22196621201077882,47,0.21758806262230923,47,1128
ct_w4_i3,4,evaluation,19,1024,512,512,independent_full_fisher,1,81.0,0.05361040033767317,0.05361040033767317,0.9464887784311496,0.9464887784311496,,0.2882870069573768,0,81,82944,0.9337537713571215,0.3639951336017513,47,0.17173740215264172,47,1128
ct_w4_i3,4,evaluation,42,1024,512,512,independent_full_fisher,1,49.0,0.08389707080808506,0.08389707080808506,0.9201424352691626,0.9201424352691626,,0.3194008294355821,0,49,50176,0.9622380867206954,0.2748159867231319,47,0.23857937866927598,47,1128
ct_w4_i3,4,evaluation,50,1024,512,512,independent_full_fisher,1,48.0,0.06397633350462684,0.06397633350462684,0.9366544933820244,0.9366544933820244,,0.24010449108191856,0,48,49152,0.42163702860702534,1.0755119445110544,46,0.2932057240704503,47,1128
ct_w4_i3,4,evaluation,101,1024,512,512,independent_full_fisher,1,41.0,0.08621980333712465,0.08621980333712465,0.9323924890184048,0.9323924890184048,,0.3496776731739772,0,41,41984,0.8735079923567598,0.5029751636875126,47,0.16740306996086105,47,1128
ct_w4_i3,4,evaluation,0,4096,2048,2048,independent_full_fisher,1,28.0,0.07802938498610601,0.07802938498610601,0.9287946079384469,0.9287946079384469,,0.1439922551814656,0,28,114688,0.9830093265249238,0.1843403020235992,47,0.09944717116511986,47,1128
ct_w4_i3,4,evaluation,19,4096,2048,2048,independent_full_fisher,1,48.0,0.06254232279636796,0.06254232279636796,0.9404722955116093,0.9404722955116093,,0.20771718272651007,0,48,196608,0.9861296889346919,0.1665551624255934,47,0.0824525029005862,47,1128
ct_w4_i3,4,evaluation,42,4096,2048,2048,independent_full_fisher,1,63.0,0.08463551763848365,0.08463551763848365,0.9159946722119912,0.9159946722119912,,0.3549662998125886,0,63,258048,0.9880327010274935,0.15470810562156367,47,0.10444686584025403,47,1128
ct_w4_i3,4,evaluation,50,4096,2048,2048,independent_full_fisher,1,39.0,0.05094171511611556,0.05094171511611556,0.951052447430207,0.951052447430207,,0.25712295617474473,0,39,159744,0.9791689025666324,0.20411319130995925,47,0.0987420615534928,47,1128
ct_w4_i3,4,evaluation,101,4096,2048,2048,independent_full_fisher,1,31.0,0.07086378248933123,0.07086378248933123,0.9313578488354737,0.9313578488354737,,0.342416155747911,0,31,126976,0.9875394693035845,0.1578640598516038,47,0.09918335139838785,47,1128
ct_w4_i4,4,evaluation,0,64,32,32,independent_full_fisher,0,,2.0010033439552526,2.0010033439552526,2.5641175514081703e-16,0.9996641684748847,988230835162.6649,0.003397848489598419,1,199,12736,0.3141372932471417,1.171206819270498,31,1.4697580645161292,51,1326
ct_w4_i4,4,evaluation,19,64,32,32,independent_full_fisher,0,,1.0007459688853135,1.0007459688853135,1.780806434041737e-20,0.9992570805517863,503509447342.77106,0.0008762792375492385,1,199,12736,0.165505640428427,1.291893462768175,25,1.225806451612903,51,1326
ct_w4_i4,4,evaluation,42,64,32,32,independent_full_fisher,0,,1.000101317861061,1.000101317861061,1.5244785255595005e-37,0.9999462156350598,423884201525.449,0.0002161349459155967,1,199,12736,0.07783209534783773,1.358063256738921,25,0.8245967741935482,51,1326
ct_w4_i4,4,evaluation,50,64,32,32,independent_full_fisher,0,,2.0000252213986016,2.0000252213986016,3.5195790266415243e-20,0.5970232662210335,,5.5209551062215654e-05,0,199,12736,0.1194292236783674,1.327080085241002,28,0.814516129032258,51,1326
